,Unnamed: 0,trans_date_trans_time,cc_num,merchant,category,amt,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,trans_num,unix_time,merch_lat,merch_long,is_fraud
884108,884108,2019-12-22 22:22:35,4736845434667908128,fraud_Stark-Batz,entertainment,129.08,Toni,Gomez,F,062 Carl Dam,Altona,NY,12910,44.8816,-73.6408,2148,"Surveyor, land/geomatics",1953-05-23,5711c40c94b9d35b9c9e87d3ae1b2e27,1356214955,44.004253000000006,-73.261876,0
179448,179448,2019-04-03 23:22:26,676148621961,"fraud_Dare, Fritsch and Zboncak",health_fitness,115.18,Jennifer,Vega,F,91644 Crystal Drives,Eagarville,IL,62023,39.1118,-89.7855,91,Materials engineer,1962-11-18,6bee630b90b56125471a8dc9c28bffcd,1333495346,39.853204,-90.270765,0
410569,410569,2019-07-05 07:13:47,3560336828629935,fraud_Bednar Group,misc_net,7.27,Christopher,White,M,13613 Hammond Ferry,Clutier,IA,52217,42.0789,-92.3763,590,"Embryologist, clinical",1953-03-30,d474143b900684ec09c81e363e134ca6,1341472427,43.078596000000005,-92.568747,0
1220517,1220517,2020-05-25 11:04:48,344709867813900,fraud_Maggio-Fahey,misc_pos,99.97,Joanna,Hudson,F,2924 Bobby Trafficway,Sebring,FL,33872,27.4703,-81.4872,50835,Environmental consultant,1986-01-30,af3255fa34be4aed5b0db117032aff32,1369479888,27.728507,-81.46459200000001,0
539679,539679,2019-08-19 10:35:48,374930071163758,"fraud_Ferry, Lynch and Kautzer",misc_net,5.85,Daniel,Escobar,M,61390 Hayes Port,Romulus,MI,48174,42.2203,-83.3583,31515,Police officer,1971-11-05,3dca2b3c858b68d7b3e91f2885ef04ba,1345372548,41.310834,-83.170141,0
578523,578523,2019-09-02 04:01:32,4671727014157745,fraud_Sporer Inc,gas_transport,63.53,Kenneth,Edwards,M,3653 Ryan Crossroad,Andrews,IN,46702,40.8618,-85.6067,2304,Retail banker,1955-07-25,1cfb4491927c541203c0e37b12db1ca5,1346558492,40.535813,-85.365633,0
749661,749661,2019-11-17 02:05:19,3598215285024754,fraud_Turcotte-Halvorson,misc_pos,56.71,Ashley,Lopez,F,9333 Valentine Point,Bellmore,NY,11710,40.6729,-73.5365,34496,"Librarian, public",1970-10-21,187c914597ff6136913d848f1062bdf6,1353117919,39.684549,-72.857457,0
623006,623006,2019-09-22 05:30:10,6539653032686894,fraud_Hudson-Grady,shopping_pos,3.65,Samuel,Short,M,23383 Denise Pine Apt. 099,Sacramento,CA,95842,38.6865,-121.3494,757530,Soil scientist,1966-09-19,d0dd91e4bdef82b50dee0fb1ba1bc496,1348291810,39.055412,-120.893167,0
1187367,1187367,2020-05-11 06:50:04,4449530933957323,fraud_Kunde-Sanford,misc_net,6.21,Felicia,Mckee,F,84079 Thomas Burgs,Tomales,CA,94971,38.2427,-122.9145,337,Occupational psychologist,1954-07-05,b5bc1548bb3fa7c4c23bcd3f1f8647da,1368255004,38.579619,-122.044172,0
652763,652763,2019-10-05 13:00:25,378904938837132,fraud_Hills-Witting,shopping_net,3.29,Tina,Zimmerman,F,3595 Susan Island Suite 063,Thomas,OK,73669,35.7382,-98.7388,1675,Barrister,1986-05-01,dc6b1fc01532af4e0f0827ea9d8c3ec8,1349442025,36.726859000000005,-99.320574,0
994399,994399,2020-02-10 13:31:40,4149238353975790,fraud_Johns-Hoeger,entertainment,67.29,Tanner,Carroll,M,494 Burke Ports,Cokeburg,PA,15324,40.1008,-80.0652,632,Dealer,1989-04-08,bb8f373586ad76f0cb781634cba62fc0,1360503100,39.255079,-79.55161700000001,0
409612,409612,2019-07-04 20:23:01,4797297220948468262,fraud_Cormier LLC,health_fitness,1.32,Erica,Briggs,F,3310 Davidson Spurs Apt. 107,Oolitic,IN,47451,38.8938,-86.5246,1228,Counsellor,1991-03-13,45803ea889c3c51e911fb035037c4ed9,1341433381,39.61994,-86.053715,0
1124465,1124465,2020-04-13 09:39:39,4467456915153312231,fraud_Pouros-Haag,shopping_pos,8.28,Rita,Myers,F,75703 Hernandez Corner Suite 348,Tampa,FL,33620,28.06,-82.4079,717255,Waste management officer,1966-09-16,e772fe75b79f584e53ce4eee508ad175,1365845979,28.958437,-82.285001,0
757949,757949,2019-11-20 12:09:50,4427805710168,fraud_McKenzie-Huels,food_dining,1.47,Michelle,Rodriguez,F,1742 Brandon Squares Apt. 461,Ruidoso,NM,88355,33.3305,-105.6933,8874,Licensed conveyancer,2000-08-16,9dc42f7af2d140abe35512e130d87a32,1353413390,32.45145,-106.646922,0
118574,118574,2019-03-08 06:25:03,2297447006766555,fraud_Jacobi and Sons,shopping_pos,6.28,Laura,Walker,F,611 Michael Rue,Cisco,IL,61830,39.9972,-88.6962,478,Landscape architect,1960-01-13,10561d770a9ac892f341e8650ff16aa2,1331187903,40.880819,-88.074811,0
161243,161243,2019-03-26 12:47:11,3533800906065217,"fraud_Romaguera, Wehner and Tromp",kids_pets,122.67,Amber,Thornton,F,840 Werner Lock Apt. 852,Campbell,NE,68932,40.2967,-98.737,493,"Surveyor, minerals",1940-09-13,204f5fa125f95fa36708885157897c7b,1332766031,40.28436,-99.648569,0
1239633,1239633,2020-06-01 05:27:52,4634955908138648,fraud_Hudson-Ratke,grocery_pos,123.12,Mackenzie,Smith,F,7178 Willis Drive,Hooper,NE,68031,41.6414,-96.5232,1745,"Engineer, automotive",1973-12-26,1e3f5a09f8c14ea50065cd1961e793a7,1370064472,41.53128,-96.804017,0
1206002,1206002,2020-05-19 02:07:11,346273234529002,fraud_Wolf Inc,grocery_pos,196.71,Donna,Moreno,F,32301 Albert River Suite 364,Ronceverte,WV,24970,37.7418,-80.4626,4575,Statistician,1991-10-22,ca02a483bdc16770fa7909051e908cb0,1368929231,38.518319,-80.91246,0
1142047,1142047,2020-04-20 20:47:25,3585740823295298,"fraud_Reichert, Rowe and Mraz",shopping_net,9.08,James,Greene,M,082 Hernandez Bypass Apt. 886,Quanah,TX,79252,34.2956,-99.7494,3202,"Librarian, public",1998-03-18,f832aeae3c073902d6fbcc03f42a4d55,1366490845,33.329015000000005,-100.328987,0
984607,984607,2020-02-04 17:43:01,4769426683924058915,fraud_Ullrich Ltd,kids_pets,98.62,Andrea,Cruz,F,26572 Hodge Villages Suite 512,Mifflin,PA,17058,40.5553,-77.4001,1909,Mining engineer,1954-08-22,a0e297a3a0c23972d43b273477490032,1359999781,41.306859,-78.3052,0
1013228,1013228,2020-02-22 06:00:42,3544606805704278,fraud_Corwin-Collins,gas_transport,46.04,Carolyn,Thomas,F,755 Solis Isle Suite 075,New Memphis,IL,62266,38.4857,-89.6816,254,Magazine journalist,1952-05-07,90ba8b72b2e2e5c16a10adc71b531438,1361512842,38.171403000000005,-90.155168,0
351571,351571,2019-06-14 06:55:54,213161231269724,fraud_Predovic Inc,shopping_net,2.29,Alyssa,Morgan,F,622 Robin Run Suite 764,Gadsden,AL,35901,34.048,-85.9246,67082,Physiological scientist,1963-02-09,adea5f88ef9dd9d6bd3c06cd8cf8fadb,1339656954,34.20497,-85.23002199999999,0
732827,732827,2019-11-09 16:12:32,4450831335606294,"fraud_Herman, Treutel and Dickens",misc_net,5.37,Donna,Davis,F,6760 Donovan Lakes,Clayton,OK,74536,34.5906,-95.38,1760,Occupational psychologist,1972-01-20,48fa13869d8f9b36bac9608a442351b9,1352477552,35.144529,-95.133647,0
814480,814480,2019-12-07 21:23:43,3518234918950662,fraud_Schulist Ltd,food_dining,54.64,Barbara,Lowe,F,67210 Lori Creek,Sherman,TX,75092,33.6372,-96.6184,46563,Systems developer,1970-09-11,f67524fbe1c80f65793294aea3a37a97,1354915423,32.821289,-96.801793,0
1225387,1225387,2020-05-26 16:04:22,4279161831637,fraud_Sawayn PLC,shopping_pos,84.7,Lisa,Hendrix,F,35737 Kirby Fall Suite 409,Vanderbilt,PA,15486,40.0246,-79.6955,2303,Physiotherapist,1987-08-16,fce9a9d86619a5c2619d81fa7b5186a6,1369584262,39.03803,-80.479314,0
397928,397928,2019-06-30 14:02:46,6011252220172077,fraud_Jast and Sons,food_dining,5.27,Melvin,Wright,M,210 Dean Causeway Suite 130,Alton,IA,51003,42.9782,-96.0173,1700,"Engineer, land",2001-12-19,f2675f10a99fc3ec45cb7b8916a8eec7,1341064966,43.207003,-95.511781,0
847110,847110,2019-12-15 01:25:22,6011109736646996,fraud_Koepp-Witting,grocery_pos,201.67,Rebecca,Erickson,F,594 Berry Lights Apt. 392,Wilmington,NC,28405,34.2651,-77.867,186140,English as a second language teacher,1983-02-08,42113eee2ed4e4bf4bc8ab6a25080c95,1355534722,34.252532,-77.31602099999999,0
627884,627884,2019-09-23 18:11:51,213112402583773,"fraud_Boehm, Predovic and Reinger",misc_pos,6.6,Ana,Howell,F,4664 Sanchez Common Suite 930,Bradley,SC,29819,34.0326,-82.2027,1523,Research scientist (physical sciences),1984-06-03,d01453a17477d291fe37d3dcf8f88892,1348423911,34.962886,-82.743381,0
300275,300275,2019-05-26 17:28:15,340103199302564,"fraud_Reichel, Bradtke and Blanda",travel,1.48,Sophia,Dickson,F,9047 Rodriguez Turnpike,Gibsonville,NC,27249,36.1183,-79.5685,12486,Arboriculturist,1934-02-09,b8ce9bdfc1a613a98d9b15a2b5c95e99,1338053295,35.248286,-79.475546,0
297318,297318,2019-05-25 21:59:40,3517527805128735,fraud_Schiller Ltd,personal_care,3.05,Tracy,Conway,F,6778 Campos Field,Bonfield,IL,60913,41.1573,-88.0619,1617,Medical secretary,1990-04-25,78588574dc239caa7d0c39270c9f6e26,1337983180,40.704302,-87.581757,0
1066346,1066346,2020-03-18 09:06:25,6540981358631302,fraud_Stamm-Rodriguez,misc_pos,93.16,Bryan,Torres,M,152 James Centers Apt. 768,Detroit,MI,48221,42.426,-83.15,673342,Retail manager,1967-06-19,a312c29e99412c2889faf948815bcaaf,1363597585,41.898233000000005,-84.044795,0
990998,990998,2020-02-09 00:25:13,345832460465610,"fraud_Swaniawski, Lowe and Robel",shopping_pos,5.06,Jason,Mcmahon,M,6385 Donald Square Suite 429,Springfield,VA,22151,38.8029,-77.2116,104396,Production engineer,1950-11-20,b36963a4a86623ce57f4f3fa12227479,1360369513,38.261578,-76.584425,0
663454,663454,2019-10-09 21:35:02,4607072969078276,fraud_Quitzon-Goyette,home,22.95,Brenda,Perez,F,033 Tara Brook Suite 523,Coyle,OK,73027,35.8985,-97.2607,1493,Amenity horticulturist,1985-03-21,a108bbd1193886e9cf1a1716bb12997e,1349818502,35.75056,-97.454478,0
1010830,1010830,2020-02-20 15:53:00,38947654498698,"fraud_Feil, Hilpert and Koss",food_dining,23.57,Lori,Rodriguez,F,12087 Michael Light,Creola,OH,45622,39.3543,-82.50299999999999,321,"Copywriter, advertising",1979-06-24,f0e5d64e487c7166206c83a96c3d2598,1361375580,39.261003,-81.767228,0
1107578,1107578,2020-04-06 01:40:24,4988304376504,fraud_Williamson LLC,misc_pos,803.05,William,Thompson,M,977 Rita Grove Apt. 000,Rock Tavern,NY,12575,41.4575,-74.1659,2258,Building surveyor,1937-03-17,e1b62cd39bffdd6c80c5915ccea17e0d,1365212424,42.098673,-74.036006,0
312281,312281,2019-05-31 08:18:21,372382441451095,fraud_Pfeffer and Sons,shopping_pos,4.49,Brent,Terrell,M,502 Rice Plaza Apt. 979,Port Ewen,NY,12466,41.8948,-73.9767,2471,Heritage manager,1966-01-21,922c1a05d5225c9d4cacc6105454b0aa,1338452301,42.506102,-73.126189,0
1090408,1090408,2020-03-29 16:28:11,4990494243023,fraud_Roob-Okuneva,health_fitness,3.34,Martin,Ford,M,56812 Francis Courts,Corriganville,MD,21524,39.6967,-78.8031,626,Energy engineer,1960-12-13,09aeb37d2458eaa1ee71389cf4343fe1,1364574491,40.271904,-79.31683100000001,0
939530,939530,2020-01-09 23:40:05,4500002361389,fraud_Breitenberg-Hermiston,kids_pets,3.39,Joseph,Nixon,M,86882 Desiree Camp Suite 047,Tyaskin,MD,21865,38.2833,-75.8465,470,Music tutor,1965-04-07,b4381a0d071fee7e38476543566163bd,1357774805,39.017079,-75.404002,0
595097,595097,2019-09-09 11:34:24,213154573301411,fraud_Kuhic Inc,grocery_pos,86.62,Christopher,Sheppard,M,39218 Baker Shoals,Bristow,IN,47515,38.1981,-86.6821,965,Horticultural therapist,1982-02-10,b159aeeb1fb5c93c808ae39d0b980f48,1347190464,37.704531,-86.000884,0
1242235,1242235,2020-06-01 20:15:48,4939976756738216,fraud_Collier LLC,home,11.92,Michelle,Johnston,F,3531 Hamilton Highway,Roma,TX,78584,26.4215,-99.0025,18128,IT trainer,1990-11-07,42796ff2114bbfd8fbeabaf42899abd2,1370117748,25.579912,-98.762918,0
790001,790001,2019-12-01 23:44:24,3577578023716568,"fraud_Roberts, Ryan and Smith",personal_care,163.93,Debbie,Hughes,F,0182 Owens Burgs Suite 480,Diamond,OH,44412,41.0935,-81.0425,2644,"Engineer, biomedical",1983-08-25,d46baa8ba7f34883688c721187aa49c0,1354405464,40.179333,-80.691413,0
1052196,1052196,2020-03-12 14:19:57,378006354724784,fraud_Berge-Ullrich,home,72.74,Christopher,Matthews,M,433 John Heights Apt. 849,Etlan,VA,22719,38.5095,-78.2638,395,Senior tax professional/tax inspector,1982-01-07,8361cd58e44e5b400fbdd7336e523e25,1363097997,37.82374,-78.060209,0
429914,429914,2019-07-12 00:30:25,3533800906065217,fraud_Mraz-Herzog,gas_transport,60.5,Amber,Thornton,F,840 Werner Lock Apt. 852,Campbell,NE,68932,40.2967,-98.737,493,"Surveyor, minerals",1940-09-13,0b0cf9b19fd2181ef331c0ccf2b38411,1342053025,40.579305,-97.892574,0
298347,298347,2019-05-26 05:18:29,4810789809665942990,"fraud_Christiansen, Goyette and Schamberger",gas_transport,64.98,Julie,Sanchez,F,916 Charles Road,Bowersville,OH,45307,39.5756,-83.7153,338,Quantity surveyor,1988-07-28,4f5f00668c131ae37b51f070f7d44766,1338009509,38.716203,-84.024179,0
679596,679596,2019-10-16 23:44:47,676292294938,fraud_Jakubowski Inc,home,62.15,Lisa,Fitzpatrick,F,58761 Brewer Rapids,Skytop,PA,18357,41.2336,-75.2389,104,Financial trader,1927-08-25,356fc55d89274b52a11aa87e1d80c4f2,1350431087,42.161797,-75.40710899999999,0
92875,92875,2019-02-24 18:10:46,4379260813815979609,fraud_Morissette PLC,shopping_pos,5.06,Thomas,Jenkins,M,93914 Gregory Via,Oakland,CA,94619,37.7878,-122.1884,381459,Barista,1974-01-03,40e125c915219677c036239e421ced4e,1330107046,37.912669,-121.712738,0
718859,718859,2019-11-03 08:54:40,3568255211412877,fraud_Friesen-Stamm,gas_transport,73.6,Timothy,Gomez,M,707 Anthony Causeway,Leo,IN,46765,41.2249,-85.0301,5341,Biomedical engineer,1994-11-24,a16c7e900be8a3f729dc0152eae7ce6f,1351932880,40.977118,-84.46436899999999,0
352162,352162,2019-06-14 13:41:42,4642894980163,fraud_Thiel-Thiel,entertainment,238.27,Eddie,Mendez,M,1831 Faith View Suite 653,Clarinda,IA,51632,40.7491,-95.038,7297,IT trainer,1990-07-13,69f847f59f0f88223823999a73ae124c,1339681302,40.635085,-95.015638,0
672251,672251,2019-10-13 17:24:29,4607072969078276,"fraud_Kihn, Abernathy and Douglas",shopping_net,9.01,Brenda,Perez,F,033 Tara Brook Suite 523,Coyle,OK,73027,35.8985,-97.2607,1493,Amenity horticulturist,1985-03-21,159ffbcf7fb07bd2b95af01c6e5b3b20,1350149069,34.912095,-96.777797,0
167581,167581,2019-03-30 01:28:31,3552581383553463,fraud_Brekke and Sons,gas_transport,62.76,Jonathan,Castro,M,200 Christie Mills Apt. 307,Andrews,NC,28901,35.1959,-83.8228,5354,Retail buyer,1965-04-13,e6c35d74f4c30f980b4bafd2b684e368,1333070911,35.403055,-83.571664,0
357078,357078,2019-06-16 02:26:17,4634955908138648,"fraud_Zieme, Bode and Dooley",gas_transport,55.12,Mackenzie,Smith,F,7178 Willis Drive,Hooper,NE,68031,41.6414,-96.5232,1745,"Engineer, automotive",1973-12-26,9e4bacac8df7e9b34dcb8aee20181d8f,1339813577,41.33063,-95.687281,0
382398,382398,2019-06-24 14:06:25,213153151785052,fraud_Kub PLC,personal_care,9.18,Rebecca,Conley,F,181 Moreno Light Apt. 215,Tomahawk,WI,54487,45.4963,-89.7273,9594,Seismic interpreter,1997-11-23,d0069b3f99c93603ad07405b1fe31285,1340546785,45.366014,-90.233249,0
1108759,1108759,2020-04-06 12:35:09,4292902571056973207,fraud_Douglas-White,entertainment,111.5,Jeffrey,Smith,M,135 Joseph Mountains,Sula,MT,59871,45.8433,-113.8748,218,"Therapist, horticultural",1995-08-16,3b049fa6b36c56266c351b46ae4558d7,1365251709,46.705446,-113.981257,0
53168,53168,2019-02-01 12:47:03,4613314721966,fraud_Marvin-Lind,personal_care,77.02,Jason,Murphy,M,542 Steve Curve Suite 011,Collettsville,NC,28611,35.9946,-81.7266,885,Soil scientist,1988-09-15,f329b0e141bf8c6be589bbd92c13fbab,1328100423,35.08818,-80.79297,0
321277,321277,2019-06-03 00:02:40,4425161475596168,fraud_Jacobi and Sons,shopping_pos,6.13,Brooke,Fisher,F,815 Heather Divide Apt. 965,San Angelo,TX,76905,31.4647,-100.39,103927,Drilling engineer,1962-06-27,d82f602125d3ba524017b93044e8b476,1338681760,31.71779,-99.569734,0
373271,373271,2019-06-22 00:31:01,4502539526809429801,fraud_Pacocha-Bauch,shopping_pos,4.13,Stephanie,Cummings,F,1025 Robin Square,Ash Flat,AR,72513,36.2201,-91.6421,2856,Hydrologist,1926-08-27,c6b7b7f27974d5fb036dd31067bf9167,1340325061,35.568152000000005,-90.851835,0
792882,792882,2019-12-02 13:17:47,5596347693144598,fraud_Leffler-Goldner,personal_care,26.87,Joseph,Moody,M,5901 Foster Pine,Kenner,LA,70062,29.9912,-90.2479,68211,"Engineer, petroleum",1941-04-23,df2d0076d8ec31e48fd50136e8fd53ff,1354454267,30.794214,-89.614521,0
482103,482103,2019-07-29 21:45:09,30030380240193,fraud_Hammes-Beatty,kids_pets,48.14,William,Jenkins,M,50614 Kevin Point,Harper,TX,78631,30.2816,-99.241,2395,"Pharmacist, community",1993-11-17,455400152ff10db5759e48fa8c83561b,1343598309,31.035594,-99.256487,0
1002238,1002238,2020-02-15 17:56:38,213191402330021,fraud_Rutherford-Mertz,grocery_pos,61.7,Thomas,Sullivan,M,464 Newman Crossroad,Milwaukee,WI,53228,42.9676,-88.0434,817312,"Accountant, chartered public finance",2004-03-18,0ba3fd63d29814cae51ba3ef7839202c,1360950998,42.250893,-88.661222,0
682520,682520,2019-10-18 15:07:43,376028110684021,fraud_Grimes LLC,entertainment,67.14,Aaron,Murray,M,624 Hale Springs Apt. 572,Meadville,MO,64659,39.7795,-93.3014,964,Tourist information centre manager,1974-12-23,fc043cb437753ac21fd32fb55b31cc72,1350572863,38.924803,-94.241638,0
985384,985384,2020-02-05 10:21:10,5456776410929288,fraud_Stiedemann Inc,misc_pos,7.5,Taylor,Khan,F,658 Diane Glen Apt. 677,North Washington,PA,16048,41.0472,-79.8089,139,Patent attorney,1954-05-25,db253f27c99e104b15fa28d68fc89ecc,1360059670,40.396214,-79.803105,0
276691,276691,2019-05-17 04:53:10,36078114201167,fraud_Cummerata-Jones,gas_transport,60.24,Christopher,Horn,M,956 Sanchez Highway,Mallie,KY,41836,37.2692,-82.9161,798,Facilities manager,1926-06-26,25ba15a0e97bd4d04f99724e3d4a8788,1337230390,37.192442,-82.872812,0
1218709,1218709,2020-05-24 21:27:52,38057513087029,fraud_Schmeler-Howe,personal_care,50.57,Marissa,Clark,F,2677 Byrd Village Suite 035,San Jose,CA,95148,37.3304,-121.7913,973849,Geoscientist,1997-01-18,d820abccfeb5f5db7edb6ff49e225ebc,1369430872,37.343064,-122.07622,0
214469,214469,2019-04-19 19:33:24,4951647200979051,fraud_Feil-Morar,health_fitness,92.57,Kimberly,Miller,F,75533 Tamara Valleys,Logan,IL,62856,37.9943,-88.9417,324,"Scientist, research (physical sciences)",1976-06-15,85060832091d8cddc93c800d52543188,1334864004,37.001151,-88.15276300000001,0
1295946,1295946,2020-06-21 05:49:35,4727244663135968,fraud_Sawayn PLC,shopping_pos,9.24,Mary,Lewis,F,118 Justin Extension,Bay Minette,AL,36507,30.8635,-87.7644,19090,Science writer,1929-05-30,1fa2ed87032e5d2e6292da9bc1c644cf,1371793775,30.638898,-87.80108,0
414571,414571,2019-07-06 17:26:41,4952583804639909,fraud_Pacocha-Weissnat,kids_pets,148.11,Patricia,Rodriguez,F,386 Randolph Throughway,Warren,OH,44483,41.2639,-80.8164,75903,Magazine features editor,1957-04-05,acaafbe1a3102eaada6853f2a39e23a9,1341595601,40.994375,-81.1492,0
117645,117645,2019-03-07 18:14:33,3533742182628021,fraud_Kling-Ernser,entertainment,59.04,Robert,Haynes,M,857 Aaron Circles Suite 398,Johns Island,SC,29455,32.8357,-79.8217,20478,Materials engineer,1997-06-04,49dfd98108cebc69568d83558ffb4804,1331144073,33.439481,-80.384251,0
103820,103820,2019-03-01 19:30:22,2720433095629877,fraud_Kuhn Group,food_dining,6.98,Mark,Wood,M,854 Walker Dale Suite 488,Bowdoin,ME,4287,44.0575,-69.9656,3224,"Engineer, electronics",1997-08-22,2cdfc5121a07d31d87bda3dc45932b10,1330630222,43.8847,-70.424234,0
226271,226271,2019-04-24 13:17:46,4908846471916297,fraud_Stamm-Witting,shopping_net,1.63,Lauren,Torres,F,03030 White Lakes,Grandview,TX,76050,32.2779,-97.2351,5875,"Radiographer, therapeutic",1992-07-24,07b3581149925594745b6e1cdc942d1a,1335273466,33.094266,-96.604308,0
1185982,1185982,2020-05-10 18:41:20,3524574586339330,fraud_Gulgowski LLC,home,83.49,Ashley,Cabrera,F,94225 Smith Springs Apt. 617,Vero Beach,FL,32960,27.633000000000003,-80.4031,105638,"Librarian, public",1986-05-07,450a806351c60fb67c1506b467f0bcce,1368211280,28.093491,-79.760515,0
676349,676349,2019-10-14 23:07:59,2266735643685262,fraud_Price Inc,shopping_net,5.24,Carlos,Chung,M,8957 Russell Key,Grant,AL,35747,34.4959,-86.259,5901,Curator,1972-07-25,1c3a2df56c555b90f9d046956c8bd645,1350256079,34.850144,-87.12309300000001,0
1038745,1038745,2020-03-06 23:37:52,6011542681743618,fraud_Price Inc,shopping_net,6.86,Emily,Hall,F,8851 Reese Neck,Basye,VA,22810,38.8089,-78.7776,863,"Engineer, mining",1972-08-09,e7bc0879ee6667af8bff13da3fb7d215,1362613072,39.407912,-79.522265,0
519717,519717,2019-08-12 09:19:36,571365235126,fraud_Wolf Inc,grocery_pos,126.46,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628,44.5995,-86.2141,372,"Exhibitions officer, museum/gallery",1995-07-12,8b7fe31249cfd875ef61a4628ea5929e,1344763176,44.071413,-85.436932,0
991512,991512,2020-02-09 07:01:54,571365235126,fraud_Spinka Inc,grocery_net,29.87,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628,44.5995,-86.2141,372,"Exhibitions officer, museum/gallery",1995-07-12,31ea810d96f5426d8c3d52be14b9fdf6,1360393314,43.847561,-85.672985,0
1255541,1255541,2020-06-07 00:15:02,30175986190993,"fraud_Mosciski, Gislason and Mertz",grocery_pos,109.28,Rebecca,Butler,F,0665 Lisa Alley,Winger,MN,56592,47.5375,-95.9941,516,Applications developer,1966-06-07,ff0f1842be102be4650a3dc27fda7d65,1370564102,48.37984,-96.874234,0
84418,84418,2019-02-19 06:34:38,30427035050508,"fraud_Kutch, Hermiston and Farrell",gas_transport,81.32,John,Chandler,M,88325 Brandon Greens Apt. 477,Detroit,MI,48202,42.377,-83.0796,673342,Broadcast presenter,1969-11-20,453d10181cb985bf0855b1d25e016d64,1329633278,41.675407,-82.584672,0
14533,14533,2019-01-09 02:32:57,3566094707272327,"fraud_Swaniawski, Bahringer and Ledner",grocery_net,44.99,Kristina,Stewart,F,47029 Jimmy Tunnel Apt. 106,Newhall,CA,91321,34.3795,-118.523,34882,Health physicist,1971-04-25,26c8a96a7b313cdd2370ac34b43386cf,1326076377,34.846017,-119.17803700000002,0
